DATAFLOW,REF_AREA:Geographic area,INDICATOR:Indicator,SEX:Sex,TIME_PERIOD:Time period,OBS_VALUE:Observation Value,UNIT_MULTIPLIER:Unit multiplier,UNIT_MEASURE:Unit of measure,OBS_STATUS:Observation Status,OBS_CONF:Observation confidentaility,LOWER_BOUND:Lower Bound,UPPER_BOUND:Upper Bound,WGTD_SAMPL_SIZE:Weighted Sample Size,OBS_FOOTNOTE:Observation footnote,SERIES_FOOTNOTE:Series footnote,DATA_SOURCE:Data Source,SOURCE_LINK:Citation of or link to the data source,CUSTODIAN:Custodian,TIME_PERIOD_METHOD:Time period activity related to when the data are collected,REF_PERIOD:Reference Period,COVERAGE_TIME:The period of time for which data are provided,AGE:Current age
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNFPA_AP: Asia and the Pacific,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2018,67.5,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,,,Population weighted averages calculated by UNICEF using WPP2024 weights,,,EOF: End of fieldwork,,2018,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNFPA_AP: Asia and the Pacific,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2019,68.4,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,,,Population weighted averages calculated by UNICEF using WPP2024 weights,,,EOF: End of fieldwork,,2019,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNFPA_AP: Asia and the Pacific,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2020,68.4,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,,,Population weighted averages calculated by UNICEF using WPP2024 weights,,,EOF: End of fieldwork,,2020,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNFPA_AP: Asia and the Pacific,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2021,68.8,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,,,Population weighted averages calculated by UNICEF using WPP2024 weights,,,EOF: End of fieldwork,,2021,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNFPA_AP: Asia and the Pacific,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2022,69.3,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,,,Population weighted averages calculated by UNICEF using WPP2024 weights,,,EOF: End of fieldwork,,2022,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BGD: Bangladesh,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2018,47,0: Units,PCNT: %,RP: Reported,F: Free,,,,,,Demographic and Health Survey 2017-2018,,,EOF: End of fieldwork,,2000-2022,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BGD: Bangladesh,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2019,36.9,0: Units,PCNT: %,RP: Reported,F: Free,,,,,,Multiple Indicator Cluster Survey 2019,,,EOF: End of fieldwork,,2000-2022,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BGD: Bangladesh,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2022,38.3,0: Units,PCNT: %,RP: Reported,F: Free,,,,,,Demographic and Household Survey 2022,,,EOF: End of fieldwork,,2000-2022,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BLR: Belarus,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2019,99.9,0: Units,PCNT: %,RP: Reported,F: Free,,,,,,Multiple Indicator Cluster Survey 2019,,,EOF: End of fieldwork,,2012-2019,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BEN: Benin,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2018,52.1,0: Units,PCNT: %,RP: Reported,F: Free,,,,,,Demographic and Health Survey 2017-2018,,,EOF: End of fieldwork,,2001-2022,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BEN: Benin,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2022,52.6,0: Units,PCNT: %,RP: Reported,F: Free,,,,,,MICS 2021-2022,,,EOF: End of fieldwork,,2001-2022,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BRA: Brazil,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2018,92.3,0: Units,PCNT: %,RP: Reported,F: Free,,,,,,Brazil Live Birth Information System (SINASC); Ministry of Health [Brazil]; 2021,,,EOF: End of fieldwork,,2000-2021,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BRA: Brazil,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2019,92.7,0: Units,PCNT: %,RP: Reported,F: Free,,,,,,Brazil Live Birth Information System (SINASC); Ministry of Health [Brazil]; 2021,,,EOF: End of fieldwork,,2000-2021,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BRA: Brazil,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2020,92.2,0: Units,PCNT: %,RP: Reported,F: Free,,,,,,Brazil Live Birth Information System (SINASC); Ministry of Health [Brazil]; 2022,,,EOF: End of fieldwork,,2000-2021,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BRA: Brazil,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2021,92.3,0: Units,PCNT: %,RP: Reported,F: Free,,,,,,Brazil Live Birth Information System (SINASC); Ministry of Health [Brazil]; 2023(2659187 total of births of women (aged 15-49 years) and 2456041 with 4+ antenatal care visits),,,EOF: End of fieldwork,,2000-2021,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BFA: Burkina Faso,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2021,72.1,0: Units,PCNT: %,RP: Reported,F: Free,,,,,,Demographic and Health Survey 2021,Statcompiler,,EOF: End of fieldwork,,2003-2021,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,CPV: Cabo Verde,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2018,85.6,0: Units,PCNT: %,RP: Reported,F: Free,,,,,,Inquérito Demográfico ede Saúde Reprodutiva 2018,,,EOF: End of fieldwork,,2005-2018,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,KHM: Cambodia,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2022,86,0: Units,PCNT: %,RP: Reported,F: Free,,,,,,DHS 2021-2022,,,EOF: End of fieldwork,,2000-2022,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,CMR: Cameroon,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2018,64.9,0: Units,PCNT: %,RP: Reported,F: Free,,,,,,Demographic and Health Survey 2018,,,EOF: End of fieldwork,,2004-2018,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_CARIBBEAN: Caribbean,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2018,84.2,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,,,Population weighted averages calculated by UNICEF using WPP2024 weights,,,EOF: End of fieldwork,,2018,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_CARIBBEAN: Caribbean,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2019,84.6,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,,,Population weighted averages calculated by UNICEF using WPP2024 weights,,,EOF: End of fieldwork,,2019,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_CARIBBEAN: Caribbean,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2020,85.1,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,,,Population weighted averages calculated by UNICEF using WPP2024 weights,,,EOF: End of fieldwork,,2020,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_CARIBBEAN: Caribbean,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2021,85.6,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,,,Population weighted averages calculated by UNICEF using WPP2024 weights,,,EOF: End of fieldwork,,2021,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_CARIBBEAN: Caribbean,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2022,86.1,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,,,Population weighted averages calculated by UNICEF using WPP2024 weights,,,EOF: End of fieldwork,,2022,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AU_CENTRAL_AFRICA: Central Africa (African Union),MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2018,47.6,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,,,Population weighted averages calculated by UNICEF using WPP2024 weights,,,EOF: End of fieldwork,,2000-2023,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AU_CENTRAL_AFRICA: Central Africa (African Union),MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2019,48,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,,,Population weighted averages calculated by UNICEF using WPP2024 weights,,,EOF: End of fieldwork,,2000-2023,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AU_CENTRAL_AFRICA: Central Africa (African Union),MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2020,48.5,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,,,Population weighted averages calculated by UNICEF using WPP2024 weights,,,EOF: End of fieldwork,,2000-2023,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AU_CENTRAL_AFRICA: Central Africa (African Union),MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2021,49.1,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,,,Population weighted averages calculated by UNICEF using WPP2024 weights,,,EOF: End of fieldwork,,2000-2023,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AU_CENTRAL_AFRICA: Central Africa (African Union),MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2022,49.8,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,,,Population weighted averages calculated by UNICEF using WPP2024 weights,,,EOF: End of fieldwork,,2000-2023,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,CAF: Central African Republic,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2019,41.4,0: Units,PCNT: %,RP: Reported,F: Free,,,,,,Multiple Indicator Cluster Survey 2018-2019,,,EOF: End of fieldwork,,2010-2019,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_CENTRALAMR: Central America,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2018,93.2,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,,,Population weighted averages calculated by UNICEF using WPP2024 weights,,,EOF: End of fieldwork,,2018,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_CENTRALAMR: Central America,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2019,93.6,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,,,Population weighted averages calculated by UNICEF using WPP2024 weights,,,EOF: End of fieldwork,,2019,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_CENTRALAMR: Central America,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2020,94,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,,,Population weighted averages calculated by UNICEF using WPP2024 weights,,,EOF: End of fieldwork,,2020,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_CENTRALAMR: Central America,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2021,94.3,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,,,Population weighted averages calculated by UNICEF using WPP2024 weights,,,EOF: End of fieldwork,,2021,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_CENTRALAMR: Central America,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2022,94.7,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,,,Population weighted averages calculated by UNICEF using WPP2024 weights,,,EOF: End of fieldwork,,2022,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_CENTRALASIA: Central Asia,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2018,87.6,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,,,Population weighted averages calculated by UNICEF using WPP2024 weights,,,EOF: End of fieldwork,,2018,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_CENTRALASIA: Central Asia,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2019,88.1,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,,,Population weighted averages calculated by UNICEF using WPP2024 weights,,,EOF: End of fieldwork,,2019,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_CENTRALASIA: Central Asia,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2020,88.7,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,,,Population weighted averages calculated by UNICEF using WPP2024 weights,,,EOF: End of fieldwork,,2020,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_CENTRALASIA: Central Asia,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2021,89.2,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,,,Population weighted averages calculated by UNICEF using WPP2024 weights,,,EOF: End of fieldwork,,2021,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_CENTRALASIA: Central Asia,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2022,89.5,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,,,Population weighted averages calculated by UNICEF using WPP2024 weights,,,EOF: End of fieldwork,,2022,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_CENTRALASIASOUTHERNASIA: Central and Southern Asia,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2018,54.9,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,,,Population weighted averages calculated by UNICEF using WPP2024 weights,,,EOF: End of fieldwork,,2018,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_CENTRALASIASOUTHERNASIA: Central and Southern Asia,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2019,56.2,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,,,Population weighted averages calculated by UNICEF using WPP2024 weights,,,EOF: End of fieldwork,,2019,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_CENTRALASIASOUTHERNASIA: Central and Southern Asia,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2020,57.4,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,,,Population weighted averages calculated by UNICEF using WPP2024 weights,,,EOF: End of fieldwork,,2020,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_CENTRALASIASOUTHERNASIA: Central and Southern Asia,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2021,58.6,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,,,Population weighted averages calculated by UNICEF using WPP2024 weights,,,EOF: End of fieldwork,,2021,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_CENTRALASIASOUTHERNASIA: Central and Southern Asia,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2022,59.8,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,,,Population weighted averages calculated by UNICEF using WPP2024 weights,,,EOF: End of fieldwork,,2022,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,CHN: China,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2018,92.9,0: Units,PCNT: %,RP: Reported,F: Free,,,,,,National Health Services Survey 2018,,,EOF: End of fieldwork,,2013-2018,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AUREC_COMESA: Common Market for Eastern and Southern Africa (COMESA),MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2018,53.5,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,,,Population weighted averages calculated by UNICEF using WPP2024 weights,,,EOF: End of fieldwork,,2000-2023,Y15T49: 15 to 49 years old
