DATAFLOW,REF_AREA:Geographic area,INDICATOR:Indicator,SEX:Sex,TIME_PERIOD:Time period,OBS_VALUE:Observation Value,UNIT_MULTIPLIER:Unit multiplier,UNIT_MEASURE:Unit of measure,OBS_STATUS:Observation Status,OBS_CONF:Observation confidentaility,LOWER_BOUND:Lower Bound,UPPER_BOUND:Upper Bound,WGTD_SAMPL_SIZE:Weighted Sample Size,OBS_FOOTNOTE:Observation footnote,SERIES_FOOTNOTE:Series footnote,DATA_SOURCE:Data Source,SOURCE_LINK:Citation of or link to the data source,CUSTODIAN:Custodian,TIME_PERIOD_METHOD:Time period activity related to when the data are collected,REF_PERIOD:Reference Period,COVERAGE_TIME:The period of time for which data are provided,AGE:Current age
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AIA: Anguilla,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2019,100,0: Units,PCNT: %,RP: Reported,F: Free,,,,Unclear definition of the cadres included (Trained personnel),,PLISA Health Information Platform. Indicator profile: Deliveries attended by skilled birth attendants (%) [online database]. Washington; DC: Pan American Health Organization/World Health Organization (PAHO/WHO); 2021 (https://opendata.paho.org/es/indicadores-basicos/tablero-de-los-indicadores-basicos); accessed December 30; 2021).,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1),,EOF: End of fieldwork,,2010-2020,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AIA: Anguilla,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2020,100,0: Units,PCNT: %,RP: Reported,F: Free,,,,Unclear definition of the cadres included (Trained personnel),,PLISA Health Information Platform. Indicator profile: Deliveries attended by skilled birth attendants (%) [online database]. Washington; DC: Pan American Health Organization/World Health Organization (PAHO/WHO); 2021 (https://opendata.paho.org/es/indicadores-basicos/tablero-de-los-indicadores-basicos); accessed December 30; 2021).,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1),,EOF: End of fieldwork,,2010-2020,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ATG: Antigua and Barbuda,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2020,99,0: Units,PCNT: %,RP: Reported,F: Free,,,,Unclear definition of the cadres included (Trained personnel),,PLISA Health Information Platform. Indicator profile: Deliveries attended by skilled birth attendants (%) [online database]. Washington; DC: Pan American Health Organization/World Health Organization (PAHO/WHO); 2021 (https://opendata.paho.org/es/indicadores-basicos/tablero-de-los-indicadores-basicos); accessed September 30; 2021).,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1),,EOF: End of fieldwork,,2000-2020,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AUREC_AMU: Arab Maghreb Union (AMU),MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2018,92.9,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,,EOF: End of fieldwork,,2000-2023,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AUREC_AMU: Arab Maghreb Union (AMU),MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2019,93.4,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,,EOF: End of fieldwork,,2000-2023,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AUREC_AMU: Arab Maghreb Union (AMU),MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2020,93.9,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,,EOF: End of fieldwork,,2000-2023,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AUREC_AMU: Arab Maghreb Union (AMU),MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2021,94.2,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,,EOF: End of fieldwork,,2000-2023,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AUREC_AMU: Arab Maghreb Union (AMU),MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2022,94.5,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,,EOF: End of fieldwork,,2000-2023,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNFPA_AS: Arab States,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2018,84.5,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,,EOF: End of fieldwork,,2018,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNFPA_AS: Arab States,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2019,85.2,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,,EOF: End of fieldwork,,2019,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNFPA_AS: Arab States,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2020,85.9,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,,EOF: End of fieldwork,,2020,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNFPA_AS: Arab States,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2021,86.6,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,,EOF: End of fieldwork,,2021,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNFPA_AS: Arab States,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2022,87.2,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,,EOF: End of fieldwork,,2022,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ARG: Argentina,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2018,99.5,0: Units,PCNT: %,RP: Reported,F: Free,,,,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife",,Estadísticas vitales. Información básica. Argentina - Año 2018. Buenos Aires: Ministerio de Salud [Argentina]; 2019 (in Spanish).,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1),,EOF: End of fieldwork,,2000-2020,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ARG: Argentina,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2019,99.6,0: Units,PCNT: %,RP: Reported,F: Free,,,,Unclear definition of the cadres included (Trained personnel),,PLISA Health Information Platform. Indicator profile: Deliveries attended by skilled birth attendants (%) [online database]. Washington; DC: Pan American Health Organization/World Health Organization (PAHO/WHO); 2021 (https://opendata.paho.org/es/indicadores-basicos/tablero-de-los-indicadores-basicos; accessed 30 December 2021).,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1),,EOF: End of fieldwork,,2000-2020,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ARG: Argentina,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2020,98.8,0: Units,PCNT: %,RP: Reported,F: Free,,,,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife",,Encuesta Nacional de Niñas; Niños y Adolescentes (MICS) 2019-2020,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1),,EOF: End of fieldwork,,2000-2020,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNFPA_AP: Asia and the Pacific,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2018,86.4,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,,EOF: End of fieldwork,,2018,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNFPA_AP: Asia and the Pacific,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2019,87.2,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,,EOF: End of fieldwork,,2019,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNFPA_AP: Asia and the Pacific,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2020,87.6,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,,EOF: End of fieldwork,,2020,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNFPA_AP: Asia and the Pacific,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2021,88.3,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,,EOF: End of fieldwork,,2021,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNFPA_AP: Asia and the Pacific,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2022,89.1,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,,EOF: End of fieldwork,,2022,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AUS: Australia,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2018,98.7,0: Units,PCNT: %,RP: Reported,F: Free,,,,Institutional Birth (IB): includes all deliveries that occurred at a health facility,,Australian Institute of Health and Welfare. Australia's mothers and babies 2018: in brief. Perinatal statistics series no. 36. Cat. no. PER 108. Canberra: AIHW; 2020.,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1),,EOF: End of fieldwork,,2000-2021,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AUS: Australia,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2019,98.8,0: Units,PCNT: %,RP: Reported,F: Free,,,,Institutional Birth (IB): includes all deliveries that occurred at a health facility,,Australian Institute of Health and Welfare 2021. Australia's mothers and babies. Cat. no. PER 101. Canberra: AIHW; 2021.,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1),,EOF: End of fieldwork,,2000-2021,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AUS: Australia,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2020,98.8,0: Units,PCNT: %,RP: Reported,F: Free,,,,Institutional Birth (IB): includes all deliveries that occurred at a health facility,,Australian Institute of Health and Welfare. Maternity models of care in Australia; 2022 [Internet]. Canberra: Australian Institute of Health and Welfare; 2022 [cited 2023 Sep. 20]. Available from: https://www.aihw.gov.au/reports/mothers-babies/maternity-models-of-care,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1),,EOF: End of fieldwork,,2000-2021,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AUS: Australia,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2021,98.7,0: Units,PCNT: %,RP: Reported,F: Free,,,,Institutional Birth (IB): includes all deliveries that occurred at a health facility,,Australian Institute of Health and Welfare. Australia's mothers and babies [Internet]. Canberra: Australian Institute of Health and Welfare; 2023 [cited 2023 Sep. 20]. Available from: https://www.aihw.gov.au/reports/mothers-babies/australias-mothers-babies,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1),,EOF: End of fieldwork,,2000-2021,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AUT: Austria,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2018,98.4,0: Units,PCNT: %,RP: Reported,F: Free,,,,Institutional Birth (IB): includes all deliveries that occurred at a health facility,,Vital statistics. Live births (with place of birth in Austria) by medical characteristics since 2008 [website]. Vienna: Statistics Austria; 2019 (http://www.statistik.at/web_en/statistics/PeopleSociety/health/medical_and_sociomedical_characteristics_of_live_birth/110639.html; accessed 10 February 2020).,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1),,EOF: End of fieldwork,,2000-2022,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AUT: Austria,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2019,98.4,0: Units,PCNT: %,RP: Reported,F: Free,,,,Institutional Birth (IB): includes all deliveries that occurred at a health facility,,Vital statistics. Live births (with place of birth in Austria) by medical characteristics since 2009 [website]. Vienna: Statistics Austria; 2020 (http://www.statistik.at/web_en/statistics/PeopleSociety/health/medical_and_sociomedical_characteristics_of_live_birth/110639.html; accessed 16 February 2021).,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1),,EOF: End of fieldwork,,2000-2022,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AUT: Austria,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2020,98.1,0: Units,PCNT: %,RP: Reported,F: Free,,,,Institutional Birth (IB): includes all deliveries that occurred at a health facility,,Vital statistics. Live births (with place of birth in Austria) by medical characteristics since 2009 [website]. Vienna: Statistics Austria; 2021 (http://www.statistik.at/web_en/statistics/PeopleSociety/health/medical_and_sociomedical_characteristics_of_live_birth/110639.html; accessed 16 February 2021).,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1),,EOF: End of fieldwork,,2000-2022,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AUT: Austria,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2021,98,0: Units,PCNT: %,RP: Reported,F: Free,,,,Institutional Birth (IB): includes all deliveries that occurred at a health facility,,Statistics Austria. Medical and socio-medical characteristics of newborns.Vienna; 2022 (https://www.statistik.at/en/search?L=1&id=582&tx_solr%5Bq%5D=place+of+birth).,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1),,EOF: End of fieldwork,,2000-2022,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AUT: Austria,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2022,98.1,0: Units,PCNT: %,RP: Reported,F: Free,,,,Institutional Birth (IB): includes all deliveries that occurred at a health facility,,Statistics Austria. Medical and socio-medical characteristics of newborns.Vienna; 2023 (https://www.statistik.at/en/search?L=1&id=582&tx_solr%5Bq%5D=place+of+birth).,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1),,EOF: End of fieldwork,,2000-2022,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AZE: Azerbaijan,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2018,99.4,0: Units,PCNT: %,RP: Reported,F: Free,,,,Unclear definition of the cadres included (Skilled health personnel),,Statistical Yearbook 2019. Women and Men in Azerbaijan. Baku: State Statistical Committee of the Republic of Azerbaijan; 2019.,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1),,EOF: End of fieldwork,,2000-2022,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AZE: Azerbaijan,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2019,99.9,0: Units,PCNT: %,RP: Reported,F: Free,,,,Unclear definition of the cadres included (Skilled health personnel),,Statistical Yearbook 2020. Women and Men in Azerbaijan. Baku: State Statistical Committee of the Republic of Azerbaijan; 2021.,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1),,EOF: End of fieldwork,,2000-2022,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AZE: Azerbaijan,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2020,99.9,0: Units,PCNT: %,RP: Reported,F: Free,,,,Unclear definition of the cadres included (Skilled health personnel),,Statistical Yearbook 2020. Women and Men in Azerbaijan. Baku: State Statistical Committee of the Republic of Azerbaijan; 2021.,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1),,EOF: End of fieldwork,,2000-2022,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AZE: Azerbaijan,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2021,99.9,0: Units,PCNT: %,RP: Reported,F: Free,,,,Unclear definition of the cadres included (Skilled health personnel),,Statistical Yearbook 2021. Women and Men in Azerbaijan. Baku: State Statistical Committee of the Republic of Azerbaijan; 2022.,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1),,EOF: End of fieldwork,,2000-2022,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AZE: Azerbaijan,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2022,99.9,0: Units,PCNT: %,RP: Reported,F: Free,,,,Unclear definition of the cadres included (Skilled health personnel),,Statistical Yearbook 2022. Women and Men in Azerbaijan. Baku: State Statistical Committee of the Republic of Azerbaijan; 2023.,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1),,EOF: End of fieldwork,,2000-2022,Y15T49: 15 to 49 years old
